job_index,wafer_index,row,col,t_end_s,dose_arb
2,0,28,17,13200,9.36e+16
2,0,28,18,13200,9.36e+16
2,0,28,19,13200,9.36e+16
2,0,28,20,13200,9.36e+16
2,0,28,21,13200,9.36e+16
2,0,28,22,13200,9.36e+16
2,0,28,23,13200,9.36e+16
2,0,28,24,13200,9.36e+16
2,0,29,9,13200,9.36e+16
2,0,29,10,13200,9.36e+16
2,0,29,11,13200,9.36e+16
2,0,29,12,13200,9.36e+16
2,0,29,13,13200,9.36e+16
2,0,29,14,13200,9.36e+16
2,0,29,15,13200,9.36e+16
2,0,29,16,13200,9.36e+16
2,0,29,17,13200,9.36e+16
2,0,29,18,13200,9.36e+16
2,0,29,19,13200,9.36e+16
2,0,29,20,13200,9.36e+16
2,0,29,21,13200,9.36e+16
2,0,29,22,13200,9.36e+16
2,0,30,11,13200,9.36e+16
2,0,30,12,13200,9.36e+16
2,0,30,13,13200,9.36e+16
2,0,30,14,13200,9.36e+16
2,0,30,15,13200,9.36e+16
2,0,30,16,13200,9.36e+16
2,0,30,17,13200,9.36e+16
2,0,30,18,13200,9.36e+16
2,0,30,19,13200,9.36e+16
2,0,30,20,13200,9.36e+16
3,0,1,11,18420,1.2696e+17
3,0,1,12,18420,1.2696e+17
3,0,1,13,18420,1.2696e+17
3,0,1,14,18420,1.2696e+17
3,0,1,15,18420,1.2696e+17
3,0,1,16,18420,1.2696e+17
3,0,1,17,18420,1.2696e+17
3,0,1,18,18420,1.2696e+17
3,0,1,19,18420,1.2696e+17
3,0,1,20,18420,1.2696e+17
3,0,2,9,18420,1.2696e+17
3,0,2,10,18420,1.2696e+17
3,0,2,11,18420,1.2696e+17
3,0,2,12,18420,1.2696e+17
3,0,2,13,18420,1.2696e+17
3,0,2,14,18420,1.2696e+17
3,0,2,15,18420,1.2696e+17
3,0,2,16,18420,1.2696e+17
3,0,2,17,18420,1.2696e+17
3,0,2,18,18420,1.2696e+17
3,0,2,19,18420,1.2696e+17
3,0,2,20,18420,1.2696e+17
3,0,2,21,18420,1.2696e+17
3,0,2,22,18420,1.2696e+17
3,0,3,7,18420,1.2696e+17
3,0,3,8,18420,1.2696e+17
3,0,3,9,18420,1.2696e+17
3,0,3,10,18420,1.2696e+17
3,0,3,11,18420,1.2696e+17
3,0,3,12,18420,1.2696e+17
3,0,3,13,18420,1.2696e+17
3,0,3,14,18420,1.2696e+17
3,0,3,15,18420,1.2696e+17
3,0,3,16,18420,1.2696e+17
3,0,3,17,18420,1.2696e+17
3,0,3,18,18420,1.2696e+17
3,0,3,19,18420,1.2696e+17
3,0,3,20,18420,1.2696e+17
3,0,3,21,18420,1.2696e+17
3,0,3,22,18420,1.2696e+17
3,0,3,23,18420,1.2696e+17
3,0,3,24,18420,1.2696e+17
3,0,4,6,18420,1.2696e+17
3,0,4,7,18420,1.2696e+17
3,0,4,8,18420,1.2696e+17
3,0,4,9,18420,1.2696e+17
3,0,4,10,18420,1.2696e+17
3,0,4,11,18420,1.2696e+17
3,0,4,12,18420,1.2696e+17
3,0,4,13,18420,1.2696e+17
3,0,4,14,18420,1.2696e+17
3,0,4,15,18420,1.2696e+17
3,0,4,16,18420,1.2696e+17
3,0,4,17,18420,1.2696e+17
3,0,4,18,18420,1.2696e+17
3,0,4,19,18420,1.2696e+17
3,0,4,20,18420,1.2696e+17
3,0,4,21,18420,1.2696e+17
3,0,4,22,18420,1.2696e+17
3,0,4,23,18420,1.2696e+17
3,0,4,24,18420,1.2696e+17
3,0,4,25,18420,1.2696e+17
3,0,5,5,18420,1.2696e+17
3,0,5,6,18420,1.2696e+17
3,0,5,7,18420,1.2696e+17
3,0,5,8,18420,1.2696e+17
3,0,5,9,18420,1.2696e+17
3,0,5,10,18420,1.2696e+17
3,0,5,11,18420,1.2696e+17
3,0,5,12,18420,1.2696e+17
3,0,5,13,18420,1.2696e+17
3,0,5,14,18420,1.2696e+17
3,0,5,15,18420,1.2696e+17
3,0,5,16,18420,1.2696e+17
3,0,5,17,18420,1.2696e+17
3,0,5,18,18420,1.2696e+17
3,0,5,19,18420,1.2696e+17
3,0,5,20,18420,1.2696e+17
3,0,5,21,18420,1.2696e+17
3,0,5,22,18420,1.2696e+17
3,0,5,23,18420,1.2696e+17
3,0,5,24,18420,1.2696e+17
3,0,5,25,18420,1.2696e+17
3,0,5,26,18420,1.2696e+17
3,0,6,4,18420,1.2696e+17
3,0,6,5,18420,1.2696e+17
3,0,6,6,18420,1.2696e+17
3,0,6,7,18420,1.2696e+17
3,0,6,8,18420,1.2696e+17
3,0,6,9,18420,1.2696e+17
3,0,6,10,18420,1.2696e+17
3,0,6,11,18420,1.2696e+17
3,0,6,12,18420,1.2696e+17
3,0,6,13,18420,1.2696e+17
3,0,6,14,18420,1.2696e+17
3,0,6,15,18420,1.2696e+17
3,0,6,16,18420,1.2696e+17
3,0,6,17,18420,1.2696e+17
3,0,6,18,18420,1.2696e+17
3,0,6,19,18420,1.2696e+17
3,0,6,20,18420,1.2696e+17
3,0,6,21,18420,1.2696e+17
3,0,6,22,18420,1.2696e+17
3,0,6,23,18420,1.2696e+17
3,0,6,24,18420,1.2696e+17
3,0,6,25,18420,1.2696e+17
3,0,6,26,18420,1.2696e+17
3,0,6,27,18420,1.2696e+17
3,0,7,3,18420,1.2696e+17
3,0,7,4,18420,1.2696e+17
3,0,7,5,18420,1.2696e+17
3,0,7,6,18420,1.2696e+17
3,0,7,7,18420,1.2696e+17
3,0,7,8,18420,1.2696e+17
3,0,7,9,18420,1.2696e+17
3,0,7,10,18420,1.2696e+17
3,0,7,11,18420,1.2696e+17
3,0,7,12,18420,1.2696e+17
3,0,7,13,18420,1.2696e+17
3,0,7,14,18420,1.2696e+17
3,0,7,15,18420,1.2696e+17
3,0,7,16,18420,1.2696e+17
3,0,7,17,18420,1.2696e+17
3,0,7,18,18420,1.2696e+17
3,0,7,19,18420,1.2696e+17
3,0,7,20,18420,1.2696e+17
3,0,7,21,18420,1.2696e+17
3,0,7,22,18420,1.2696e+17
3,0,7,23,18420,1.2696e+17
3,0,7,24,18420,1.2696e+17
3,0,7,25,18420,1.2696e+17
3,0,7,26,18420,1.2696e+17
3,0,7,27,18420,1.2696e+17
3,0,7,28,18420,1.2696e+17
3,0,8,3,18420,1.2696e+17
3,0,8,4,18420,1.2696e+17
3,0,8,5,18420,1.2696e+17
3,0,8,6,18420,1.2696e+17
3,0,8,7,18420,1.2696e+17
3,0,8,8,18420,1.2696e+17
3,0,8,9,18420,1.2696e+17
3,0,8,10,18420,1.2696e+17
3,0,8,11,18420,1.2696e+17
3,0,8,12,18420,1.2696e+17
3,0,8,13,18420,1.2696e+17
3,0,8,14,18420,1.2696e+17
3,0,8,15,18420,1.2696e+17
3,0,8,16,18420,1.2696e+17
3,0,8,17,18420,1.2696e+17
3,0,8,18,18420,1.2696e+17
3,0,8,19,18420,1.2696e+17
3,0,8,20,18420,1.2696e+17
3,0,8,21,18420,1.2696e+17
3,0,8,22,18420,1.2696e+17
3,0,8,23,18420,1.2696e+17
3,0,8,24,18420,1.2696e+17
3,0,8,25,18420,1.2696e+17
3,0,8,26,18420,1.2696e+17
3,0,8,27,18420,1.2696e+17
3,0,8,28,18420,1.2696e+17
3,0,9,2,18420,1.2696e+17
3,0,9,3,18420,1.2696e+17
3,0,9,4,18420,1.2696e+17
3,0,9,5,18420,1.2696e+17
3,0,9,6,18420,1.2696e+17
3,0,9,7,18420,1.2696e+17
3,0,9,8,18420,1.2696e+17
3,0,9,9,18420,1.2696e+17
3,0,9,10,18420,1.2696e+17
3,0,9,11,18420,1.2696e+17
3,0,9,12,18420,1.2696e+17
3,0,9,13,18420,1.2696e+17
3,0,9,14,18420,1.2696e+17
3,0,9,15,18420,1.2696e+17
3,0,9,16,18420,1.2696e+17
3,0,9,17,18420,1.2696e+17
3,0,9,18,18420,1.2696e+17
3,0,9,19,18420,1.2696e+17
3,0,9,20,18420,1.2696e+17
3,0,9,21,18420,1.2696e+17
3,0,9,22,18420,1.2696e+17
3,0,9,23,18420,1.2696e+17
3,0,9,24,18420,1.2696e+17
3,0,9,25,18420,1.2696e+17
3,0,9,26,18420,1.2696e+17
3,0,9,27,18420,1.2696e+17
3,0,9,28,18420,1.2696e+17
3,0,9,29,18420,1.2696e+17
3,0,10,2,18420,1.2696e+17
3,0,10,3,18420,1.2696e+17
3,0,10,4,18420,1.2696e+17
3,0,10,5,18420,1.2696e+17
3,0,10,6,18420,1.2696e+17
3,0,10,7,18420,1.2696e+17
3,0,10,8,18420,1.2696e+17
3,0,10,9,18420,1.2696e+17
3,0,10,10,18420,1.2696e+17
3,0,10,11,18420,1.2696e+17
3,0,10,12,18420,1.2696e+17
3,0,10,13,18420,1.2696e+17
3,0,10,14,18420,1.2696e+17
3,0,10,15,18420,1.2696e+17
3,0,10,16,18420,1.2696e+17
3,0,10,17,18420,1.2696e+17
3,0,10,18,18420,1.2696e+17
3,0,10,19,18420,1.2696e+17
3,0,10,20,18420,1.2696e+17
3,0,10,21,18420,1.2696e+17
3,0,10,22,18420,1.2696e+17
3,0,10,23,18420,1.2696e+17
3,0,10,24,18420,1.2696e+17
3,0,10,25,18420,1.2696e+17
3,0,10,26,18420,1.2696e+17
3,0,10,27,18420,1.2696e+17
3,0,10,28,18420,1.2696e+17
3,0,10,29,18420,1.2696e+17
3,0,11,1,18420,1.2696e+17
3,0,11,2,18420,1.2696e+17
3,0,11,3,18420,1.2696e+17
3,0,11,4,18420,1.2696e+17
3,0,11,5,18420,1.2696e+17
3,0,11,6,18420,1.2696e+17
3,0,11,7,18420,1.2696e+17
3,0,11,8,18420,1.2696e+17
3,0,11,9,18420,1.2696e+17
3,0,11,10,18420,1.2696e+17
3,0,11,11,18420,1.2696e+17
3,0,11,12,18420,1.2696e+17
3,0,11,13,18420,1.2696e+17
3,0,11,14,18420,1.2696e+17
3,0,11,15,18420,1.2696e+17
3,0,11,16,18420,1.2696e+17
3,0,11,17,18420,1.2696e+17
3,0,11,18,18420,1.2696e+17
3,0,11,19,18420,1.2696e+17
3,0,11,20,18420,1.2696e+17
3,0,11,21,18420,1.2696e+17
3,0,11,22,18420,1.2696e+17
3,0,11,23,18420,1.2696e+17
3,0,11,24,18420,1.2696e+17
3,0,11,25,18420,1.2696e+17
3,0,11,26,18420,1.2696e+17
3,0,11,27,18420,1.2696e+17
3,0,11,28,18420,1.2696e+17
3,0,11,29,18420,1.2696e+17
3,0,11,30,18420,1.2696e+17
3,0,12,1,18420,1.2696e+17
3,0,12,2,18420,1.2696e+17
3,0,12,3,18420,1.2696e+17
3,0,12,4,18420,1.2696e+17
3,0,12,5,18420,1.2696e+17
3,0,12,6,18420,1.2696e+17
3,0,12,7,18420,1.2696e+17
3,0,12,8,18420,1.2696e+17
3,0,12,9,18420,1.2696e+17
3,0,12,10,18420,1.2696e+17
3,0,12,11,18420,1.2696e+17
3,0,12,12,18420,1.2696e+17
3,0,12,13,18420,1.2696e+17
3,0,12,14,18420,1.2696e+17
3,0,12,15,18420,1.2696e+17
3,0,12,16,18420,1.2696e+17
3,0,12,17,18420,1.2696e+17
3,0,12,18,18420,1.2696e+17
3,0,12,19,18420,1.2696e+17
3,0,12,20,18420,1.2696e+17
3,0,12,21,18420,1.2696e+17
3,0,12,22,18420,1.2696e+17
3,0,12,23,18420,1.2696e+17
3,0,12,24,18420,1.2696e+17
3,0,12,25,18420,1.2696e+17
3,0,12,26,18420,1.2696e+17
3,0,12,27,18420,1.2696e+17
3,0,12,28,18420,1.2696e+17
3,0,12,29,18420,1.2696e+17
3,0,12,30,18420,1.2696e+17
3,0,13,1,18420,1.2696e+17
3,0,13,2,18420,1.2696e+17
3,0,13,3,18420,1.2696e+17
3,0,13,4,18420,1.2696e+17
3,0,13,5,18420,1.2696e+17
3,0,13,6,18420,1.2696e+17
3,0,13,7,18420,1.2696e+17
3,0,13,8,18420,1.2696e+17
3,0,13,9,18420,1.2696e+17
3,0,13,10,18420,1.2696e+17
3,0,13,11,18420,1.2696e+17
3,0,13,12,18420,1.2696e+17
3,0,13,13,18420,1.2696e+17
3,0,13,14,18420,1.2696e+17
3,0,13,15,18420,1.2696e+17
3,0,13,16,18420,1.2696e+17
3,0,13,17,18420,1.2696e+17
3,0,13,18,18420,1.2696e+17
3,0,13,19,18420,1.2696e+17
3,0,13,20,18420,1.2696e+17
3,0,13,21,18420,1.2696e+17
3,0,13,22,18420,1.2696e+17
3,0,13,23,18420,1.2696e+17
3,0,13,24,18420,1.2696e+17
3,0,13,25,18420,1.2696e+17
3,0,13,26,18420,1.2696e+17
3,0,13,27,18420,1.2696e+17
3,0,13,28,18420,1.2696e+17
3,0,13,29,18420,1.2696e+17
3,0,13,30,18420,1.2696e+17
3,0,14,1,18420,1.2696e+17
3,0,14,2,18420,1.2696e+17
3,0,14,3,18420,1.2696e+17
3,0,14,4,18420,1.2696e+17
3,0,14,5,18420,1.2696e+17
3,0,14,6,18420,1.2696e+17
3,0,14,7,18420,1.2696e+17
3,0,14,8,18420,1.2696e+17
3,0,14,9,18420,1.2696e+17
3,0,14,10,18420,1.2696e+17
3,0,14,11,18420,1.2696e+17
3,0,14,12,18420,1.2696e+17
3,0,14,13,18420,1.2696e+17
3,0,14,14,18420,1.2696e+17
3,0,14,15,18420,1.2696e+17
3,0,14,16,18420,1.2696e+17
3,0,14,17,18420,1.2696e+17
3,0,14,18,18420,1.2696e+17
3,0,14,19,18420,1.2696e+17
3,0,14,20,18420,1.2696e+17
3,0,14,21,18420,1.2696e+17
3,0,14,22,18420,1.2696e+17
3,0,14,23,18420,1.2696e+17
3,0,14,24,18420,1.2696e+17
3,0,14,25,18420,1.2696e+17
3,0,14,26,18420,1.2696e+17
3,0,14,27,18420,1.2696e+17
3,0,14,28,18420,1.2696e+17
3,0,14,29,18420,1.2696e+17
3,0,14,30,18420,1.2696e+17
3,0,15,1,18420,1.2696e+17
3,0,15,2,18420,1.2696e+17
3,0,15,3,18420,1.2696e+17
3,0,15,4,18420,1.2696e+17
3,0,15,5,18420,1.2696e+17
3,0,15,6,18420,1.2696e+17
3,0,15,7,18420,1.2696e+17
3,0,15,8,18420,1.2696e+17
3,0,15,9,18420,1.2696e+17
3,0,15,10,18420,1.2696e+17
3,0,15,11,18420,1.2696e+17
3,0,15,12,18420,1.2696e+17
3,0,15,13,18420,1.2696e+17
3,0,15,14,18420,1.2696e+17
3,0,15,15,18420,1.2696e+17
3,0,15,16,18420,1.2696e+17
3,0,15,17,18420,1.2696e+17
3,0,15,18,18420,1.2696e+17
3,0,15,19,18420,1.2696e+17
3,0,15,20,18420,1.2696e+17
3,0,15,21,18420,1.2696e+17
3,0,15,22,18420,1.2696e+17
3,0,15,23,18420,1.2696e+17
3,0,15,24,18420,1.2696e+17
3,0,15,25,18420,1.2696e+17
3,0,15,26,18420,1.2696e+17
3,0,15,27,18420,1.2696e+17
3,0,15,28,18420,1.2696e+17
3,0,15,29,18420,1.2696e+17
3,0,15,30,18420,1.2696e+17
3,0,16,1,18420,1.2696e+17
3,0,16,2,18420,1.2696e+17
3,0,16,3,18420,1.2696e+17
3,0,16,4,18420,1.2696e+17
3,0,16,5,18420,1.2696e+17
3,0,16,6,18420,1.2696e+17
3,0,16,7,18420,1.2696e+17
3,0,16,8,18420,1.2696e+17
3,0,16,9,18420,1.2696e+17
3,0,16,10,18420,1.2696e+17
3,0,16,11,18420,1.2696e+17
3,0,16,12,18420,1.2696e+17
3,0,16,13,18420,1.2696e+17
3,0,16,14,18420,1.2696e+17
3,0,16,15,18420,1.2696e+17
3,0,16,16,18420,1.2696e+17
3,0,16,17,18420,1.2696e+17
3,0,16,18,18420,1.2696e+17
3,0,16,19,18420,1.2696e+17
3,0,16,20,18420,1.2696e+17
3,0,16,21,18420,1.2696e+17
3,0,16,22,18420,1.2696e+17
3,0,16,23,18420,1.2696e+17
3,0,16,24,18420,1.2696e+17
3,0,16,25,18420,1.2696e+17
3,0,16,26,18420,1.2696e+17
3,0,16,27,18420,1.2696e+17
3,0,16,28,18420,1.2696e+17
3,0,16,29,18420,1.2696e+17
3,0,16,30,18420,1.2696e+17
3,0,17,1,18420,1.2696e+17
3,0,17,2,18420,1.2696e+17
3,0,17,3,18420,1.2696e+17
3,0,17,4,18420,1.2696e+17
3,0,17,5,18420,1.2696e+17
3,0,17,6,18420,1.2696e+17
3,0,17,7,18420,1.2696e+17
3,0,17,8,18420,1.2696e+17
3,0,17,9,18420,1.2696e+17
3,0,17,10,18420,1.2696e+17
3,0,17,11,18420,1.2696e+17
3,0,17,12,18420,1.2696e+17
3,0,17,13,18420,1.2696e+17
3,0,17,14,18420,1.2696e+17
3,0,17,15,18420,1.2696e+17
3,0,17,16,18420,1.2696e+17
3,0,17,17,18420,1.2696e+17
3,0,17,18,18420,1.2696e+17
3,0,17,19,18420,1.2696e+17
3,0,17,20,18420,1.2696e+17
3,0,17,21,18420,1.2696e+17
3,0,17,22,18420,1.2696e+17
3,0,17,23,18420,1.2696e+17
3,0,17,24,18420,1.2696e+17
3,0,17,25,18420,1.2696e+17
3,0,17,26,18420,1.2696e+17
3,0,17,27,18420,1.2696e+17
3,0,17,28,18420,1.2696e+17
3,0,17,29,18420,1.2696e+17
3,0,17,30,18420,1.2696e+17
3,0,18,1,18420,1.2696e+17
3,0,18,2,18420,1.2696e+17
3,0,18,3,18420,1.2696e+17
3,0,18,4,18420,1.2696e+17
3,0,18,5,18420,1.2696e+17
3,0,18,6,18420,1.2696e+17
3,0,18,7,18420,1.2696e+17
3,0,18,8,18420,1.2696e+17
3,0,18,9,18420,1.2696e+17
3,0,18,10,18420,1.2696e+17
3,0,18,11,18420,1.2696e+17
3,0,18,12,18420,1.2696e+17
3,0,18,13,18420,1.2696e+17
3,0,18,14,18420,1.2696e+17
3,0,18,15,18420,1.2696e+17
3,0,18,16,18420,1.2696e+17
3,0,18,17,18420,1.2696e+17
3,0,18,18,18420,1.2696e+17
3,0,18,19,18420,1.2696e+17
3,0,18,20,18420,1.2696e+17
3,0,18,21,18420,1.2696e+17
3,0,18,22,18420,1.2696e+17
3,0,18,23,18420,1.2696e+17
3,0,18,24,18420,1.2696e+17
3,0,18,25,18420,1.2696e+17
3,0,18,26,18420,1.2696e+17
3,0,18,27,18420,1.2696e+17
3,0,18,28,18420,1.2696e+17
3,0,18,29,18420,1.2696e+17
3,0,18,30,18420,1.2696e+17
3,0,19,1,18420,1.2696e+17
3,0,19,2,18420,1.2696e+17
3,0,19,3,18420,1.2696e+17
3,0,19,4,18420,1.2696e+17
3,0,19,5,18420,1.2696e+17
3,0,19,6,18420,1.2696e+17
3,0,19,7,18420,1.2696e+17
3,0,19,8,18420,1.2696e+17
3,0,19,9,18420,1.2696e+17
3,0,19,10,18420,1.2696e+17
3,0,19,11,18420,1.2696e+17
3,0,19,12,18420,1.2696e+17
3,0,19,13,18420,1.2696e+17
3,0,19,14,18420,1.2696e+17
3,0,19,15,18420,1.2696e+17
3,0,19,16,18420,1.2696e+17
3,0,19,17,18420,1.2696e+17
3,0,19,18,18420,1.2696e+17
3,0,19,19,18420,1.2696e+17
3,0,19,20,18420,1.2696e+17
3,0,19,21,18420,1.2696e+17
3,0,19,22,18420,1.2696e+17
3,0,19,23,18420,1.2696e+17
3,0,19,24,18420,1.2696e+17
3,0,19,25,18420,1.2696e+17
3,0,19,26,18420,1.2696e+17
3,0,19,27,18420,1.2696e+17
3,0,19,28,18420,1.2696e+17
3,0,19,29,18420,1.2696e+17
3,0,19,30,18420,1.2696e+17
3,0,20,1,18420,1.2696e+17
3,0,20,2,18420,1.2696e+17
3,0,20,3,18420,1.2696e+17
3,0,20,4,18420,1.2696e+17
3,0,20,5,18420,1.2696e+17
3,0,20,6,18420,1.2696e+17
3,0,20,7,18420,1.2696e+17
3,0,20,8,18420,1.2696e+17
3,0,20,9,18420,1.2696e+17
3,0,20,10,18420,1.2696e+17
3,0,20,11,18420,1.2696e+17
3,0,20,12,18420,1.2696e+17
3,0,20,13,18420,1.2696e+17
3,0,20,14,18420,1.2696e+17
3,0,20,15,18420,1.2696e+17
3,0,20,16,18420,1.2696e+17
3,0,20,17,18420,1.2696e+17
3,0,20,18,18420,1.2696e+17
3,0,20,19,18420,1.2696e+17
3,0,20,20,18420,1.2696e+17
3,0,20,21,18420,1.2696e+17
3,0,20,22,18420,1.2696e+17
3,0,20,23,18420,1.2696e+17
3,0,20,24,18420,1.2696e+17
3,0,20,25,18420,1.2696e+17
3,0,20,26,18420,1.2696e+17
3,0,20,27,18420,1.2696e+17
3,0,20,28,18420,1.2696e+17
3,0,20,29,18420,1.2696e+17
3,0,20,30,18420,1.2696e+17
3,0,21,2,18420,1.2696e+17
3,0,21,3,18420,1.2696e+17
3,0,21,4,18420,1.2696e+17
3,0,21,5,18420,1.2696e+17
3,0,21,6,18420,1.2696e+17
3,0,21,7,18420,1.2696e+17
3,0,21,8,18420,1.2696e+17
3,0,21,9,18420,1.2696e+17
3,0,21,10,18420,1.2696e+17
3,0,21,11,18420,1.2696e+17
3,0,21,12,18420,1.2696e+17
3,0,21,13,18420,1.2696e+17
3,0,21,14,18420,1.2696e+17
3,0,21,15,18420,1.2696e+17
3,0,21,16,18420,1.2696e+17
3,0,21,17,18420,1.2696e+17
3,0,21,18,18420,1.2696e+17
3,0,21,19,18420,1.2696e+17
3,0,21,20,18420,1.2696e+17
3,0,21,21,18420,1.2696e+17
3,0,21,22,18420,1.2696e+17
3,0,21,23,18420,1.2696e+17
3,0,21,24,18420,1.2696e+17
3,0,21,25,18420,1.2696e+17
3,0,21,26,18420,1.2696e+17
3,0,21,27,18420,1.2696e+17
3,0,21,28,18420,1.2696e+17
3,0,21,29,18420,1.2696e+17
3,0,22,2,18420,1.2696e+17
3,0,22,3,18420,1.2696e+17
3,0,22,4,18420,1.2696e+17
3,0,22,5,18420,1.2696e+17
3,0,22,6,18420,1.2696e+17
3,0,22,7,18420,1.2696e+17
3,0,22,8,18420,1.2696e+17
3,0,22,9,18420,1.2696e+17
3,0,22,10,18420,1.2696e+17
3,0,22,11,18420,1.2696e+17
3,0,22,12,18420,1.2696e+17
3,0,22,13,18420,1.2696e+17
3,0,22,14,18420,1.2696e+17
3,0,22,15,18420,1.2696e+17
3,0,22,16,18420,1.2696e+17
3,0,22,17,18420,1.2696e+17
3,0,22,18,18420,1.2696e+17
3,0,22,19,18420,1.2696e+17
3,0,22,20,18420,1.2696e+17
3,0,22,21,18420,1.2696e+17
3,0,22,22,18420,1.2696e+17
3,0,22,23,18420,1.2696e+17
3,0,22,24,18420,1.2696e+17
3,0,22,25,18420,1.2696e+17
3,0,22,26,18420,1.2696e+17
3,0,22,27,18420,1.2696e+17
3,0,22,28,18420,1.2696e+17
3,0,22,29,18420,1.2696e+17
3,0,23,3,18420,1.2696e+17
3,0,23,4,18420,1.2696e+17
3,0,23,5,18420,1.2696e+17
3,0,23,6,18420,1.2696e+17
3,0,23,7,18420,1.2696e+17
3,0,23,8,18420,1.2696e+17
3,0,23,9,18420,1.2696e+17
3,0,23,10,18420,1.2696e+17
3,0,23,11,18420,1.2696e+17
3,0,23,12,18420,1.2696e+17
3,0,23,13,18420,1.2696e+17
3,0,23,14,18420,1.2696e+17
3,0,23,15,18420,1.2696e+17
3,0,23,16,18420,1.2696e+17
3,0,23,17,18420,1.2696e+17
3,0,23,18,18420,1.2696e+17
3,0,23,19,18420,1.2696e+17
3,0,23,20,18420,1.2696e+17
3,0,23,21,18420,1.2696e+17
3,0,23,22,18420,1.2696e+17
3,0,23,23,18420,1.2696e+17
3,0,23,24,18420,1.2696e+17
3,0,23,25,18420,1.2696e+17
3,0,23,26,18420,1.2696e+17
3,0,23,27,18420,1.2696e+17
3,0,23,28,18420,1.2696e+17
3,0,24,3,18420,1.2696e+17
3,0,24,4,18420,1.2696e+17
3,0,24,5,18420,1.2696e+17
3,0,24,6,18420,1.2696e+17
3,0,24,7,18420,1.2696e+17
3,0,24,8,18420,1.2696e+17
3,0,24,9,18420,1.2696e+17
3,0,24,10,18420,1.2696e+17
3,0,24,11,18420,1.2696e+17
3,0,24,12,18420,1.2696e+17
3,0,24,13,18420,1.2696e+17
3,0,24,14,18420,1.2696e+17
3,0,24,15,18420,1.2696e+17
3,0,24,16,18420,1.2696e+17
3,0,24,17,18420,1.2696e+17
3,0,24,18,18420,1.2696e+17
3,0,24,19,18420,1.2696e+17
3,0,24,20,18420,1.2696e+17
3,0,24,21,18420,1.2696e+17
3,0,24,22,18420,1.2696e+17
3,0,24,23,18420,1.2696e+17
3,0,24,24,18420,1.2696e+17
3,0,24,25,18420,1.2696e+17
3,0,24,26,18420,1.2696e+17
3,0,24,27,18420,1.2696e+17
3,0,24,28,18420,1.2696e+17
3,0,25,4,18420,1.2696e+17
3,0,25,5,18420,1.2696e+17
3,0,25,6,18420,1.2696e+17
3,0,25,7,18420,1.2696e+17
3,0,25,8,18420,1.2696e+17
3,0,25,9,18420,1.2696e+17
3,0,25,10,18420,1.2696e+17
3,0,25,11,18420,1.2696e+17
3,0,25,12,18420,1.2696e+17
3,0,25,13,18420,1.2696e+17
3,0,25,14,18420,1.2696e+17
3,0,25,15,18420,1.2696e+17
3,0,25,16,18420,1.2696e+17
3,0,25,17,18420,1.2696e+17
3,0,25,18,18420,1.2696e+17
3,0,25,19,18420,1.2696e+17
3,0,25,20,18420,1.2696e+17
3,0,25,21,18420,1.2696e+17
3,0,25,22,18420,1.2696e+17
3,0,25,23,18420,1.2696e+17
3,0,25,24,18420,1.2696e+17
3,0,25,25,18420,1.2696e+17
3,0,25,26,18420,1.2696e+17
3,0,25,27,18420,1.2696e+17
3,0,26,5,18420,1.2696e+17
3,0,26,6,18420,1.2696e+17
3,0,26,7,18420,1.2696e+17
3,0,26,8,18420,1.2696e+17
3,0,26,9,18420,1.2696e+17
3,0,26,10,18420,1.2696e+17
3,0,26,11,18420,1.2696e+17
3,0,26,12,18420,1.2696e+17
3,0,26,13,18420,1.2696e+17
3,0,26,14,18420,1.2696e+17
3,0,26,15,18420,1.2696e+17
3,0,26,16,18420,1.2696e+17
3,0,26,17,18420,1.2696e+17
3,0,26,18,18420,1.2696e+17
3,0,26,19,18420,1.2696e+17
3,0,26,20,18420,1.2696e+17
3,0,26,21,18420,1.2696e+17
3,0,26,22,18420,1.2696e+17
3,0,26,23,18420,1.2696e+17
3,0,26,24,18420,1.2696e+17
3,0,26,25,18420,1.2696e+17
3,0,26,26,18420,1.2696e+17
3,0,27,6,18420,1.2696e+17
3,0,27,7,18420,1.2696e+17
3,0,27,8,18420,1.2696e+17
3,0,27,9,18420,1.2696e+17
3,0,27,10,18420,1.2696e+17
3,0,27,11,18420,1.2696e+17
3,0,27,12,18420,1.2696e+17
3,0,27,13,18420,1.2696e+17
3,0,27,14,18420,1.2696e+17
3,0,27,15,18420,1.2696e+17
3,0,27,16,18420,1.2696e+17
3,0,27,17,18420,1.2696e+17
3,0,27,18,18420,1.2696e+17
3,0,27,19,18420,1.2696e+17
3,0,27,20,18420,1.2696e+17
3,0,27,21,18420,1.2696e+17
3,0,27,22,18420,1.2696e+17
3,0,27,23,18420,1.2696e+17
3,0,27,24,18420,1.2696e+17
3,0,27,25,18420,1.2696e+17
3,0,28,7,18420,1.2696e+17
3,0,28,8,18420,1.2696e+17
3,0,28,9,18420,1.2696e+17
3,0,28,10,18420,1.2696e+17
3,0,28,11,18420,1.2696e+17
3,0,28,12,18420,1.2696e+17
3,0,28,13,18420,1.2696e+17
3,0,28,14,18420,1.2696e+17
3,0,28,15,18420,1.2696e+17
3,0,28,16,18420,1.2696e+17
3,0,28,17,18420,1.2696e+17
3,0,28,18,18420,1.2696e+17
3,0,28,19,18420,1.2696e+17
3,0,28,20,18420,1.2696e+17
3,0,28,21,18420,1.2696e+17
