tick,time_s,status,available_added,requested,granted,remaining
760,45600,1,1581.43,1373,1373,213.434
761,45660,1,1550.87,1373,1373,182.867
762,45720,1,1517.17,1373,1373,149.169
763,45780,1,1480.49,1373,1373,112.491
764,45840,1,1441,1373,1373,72.9983
765,45900,1,1398.87,1373,1373,30.866
766,45960,1,1354.28,1373,1373,0
767,46020,1,1307.45,1373,1373,0
768,46080,1,1258.57,1373,1373,0
769,46140,1,1207.87,1373,1373,0
770,46200,1,1155.56,1373,1373,0
771,46260,1,1101.9,1373,1373,0
772,46320,1,1047.11,1373,1373,0
773,46380,1,991.438,1373,1373,0
774,46440,1,935.136,1373,1373,0
775,46500,1,878.454,1373,1373,0
776,46560,1,0,1373,1373,0
777,46620,1,0,1373,1373,0
778,46680,1,0,1373,1373,0
779,46740,1,0,1373,1373,0
780,46800,1,0,1373,618.71,0
781,46860,1,0,1373,0,0
782,46920,1,0,1373,0,0
783,46980,1,0,1373,0,0
784,47040,1,0,1373,0,0
785,47100,1,0,5,0,0
786,47160,1,0,0,0,0
787,47220,1,0,0,0,0
788,47280,1,0,0,0,0
789,47340,1,0,0,0,0
790,47400,1,0,0,0,0
791,47460,1,0,0,0,0
792,47520,1,0,0,0,0
793,47580,1,0,0,0,0
794,47640,1,0,0,0,0
795,47700,1,0,0,0,0
796,47760,1,0,0,0,0
797,47820,1,0,0,0,0
798,47880,1,0,0,0,0
799,47940,1,0,0,0,0
800,48000,1,0,0,0,0
801,48060,1,0,0,0,0
802,48120,1,0,0,0,0
803,48180,1,0,0,0,0
804,48240,1,0,0,0,0
805,48300,1,0,0,0,0
806,48360,1,0,0,0,0
807,48420,1,0,0,0,0
808,48480,1,0,0,0,0
809,48540,1,0,0,0,0
810,48600,1,0,0,0,0
811,48660,1,0,0,0,0
812,48720,1,0,0,0,0
813,48780,1,0,0,0,0
814,48840,1,0,0,0,0
815,48900,1,0,0,0,0
816,48960,1,0,0,0,0
817,49020,1,0,0,0,0
818,49080,1,0,0,0,0
819,49140,1,0,0,0,0
820,49200,1,0,0,0,0
821,49260,1,0,0,0,0
822,49320,1,0,0,0,0
823,49380,1,878.454,0,0,878.454
824,49440,1,935.136,0,0,935.136
825,49500,1,991.438,1668,1391.44,0
826,49560,1,1047.11,1673,1047.11,0
827,49620,1,1101.9,1673,1101.9,0
828,49680,1,1155.56,1673,1155.56,0
829,49740,1,1207.87,1673,1207.87,0
830,49800,1,1258.57,1673,1258.57,0
831,49860,1,1307.45,1673,1307.45,0
832,49920,1,1354.28,1673,1354.28,0
833,49980,1,1398.87,1673,1398.87,0
834,50040,1,1441,1673,1441,0
835,50100,1,1480.49,1673,1480.49,0
836,50160,1,1517.17,1673,1517.17,0
837,50220,1,1550.87,1673,1550.87,0
838,50280,1,1581.43,1673,1581.43,0
839,50340,1,1608.74,1673,1608.74,0
840,50400,1,1632.65,1673,1632.65,0
841,50460,1,1653.07,1673,1653.07,0
842,50520,1,1669.9,1673,1668,1.89702
843,50580,1,1683.07,1673,1669.9,15.0664
844,50640,1,1692.52,1673,1673,24.5154
845,50700,1,1698.2,1673,1673,30.2017
846,50760,1,1700.1,5,5,1700.1
847,50820,1,1698.2,0,0,1698.2
848,50880,1,1692.52,0,0,1692.52
849,50940,1,1683.07,0,0,1683.07
850,51000,1,1669.9,0,0,1669.9
851,51060,1,1653.07,0,0,1653.07
852,51120,1,1632.65,0,0,1632.65
853,51180,1,1608.74,0,0,1608.74
854,51240,1,1581.43,0,0,1581.43
855,51300,1,1550.87,0,0,1550.87
856,51360,1,1517.17,0,0,1517.17
857,51420,1,1480.49,0,0,1480.49
858,51480,1,1441,0,0,1441
859,51540,1,1398.87,0,0,1398.87
860,51600,1,1354.28,0,0,1354.28
861,51660,1,1307.45,0,0,1307.45
862,51720,1,1258.57,0,0,1258.57
863,51780,1,1207.87,0,0,1207.87
864,51840,1,1155.56,0,0,1155.56
865,51900,1,1101.9,0,0,1101.9
866,51960,1,1047.11,0,0,1047.11
867,52020,1,991.438,0,0,991.438
868,52080,1,935.136,0,0,935.136
869,52140,1,878.454,0,0,878.454
870,52200,1,0,0,0,0
871,52260,1,0,0,0,0
872,52320,1,0,0,0,0
873,52380,1,0,0,0,0
874,52440,1,0,0,0,0
875,52500,1,0,0,0,0
876,52560,1,0,0,0,0
877,52620,1,0,0,0,0
878,52680,1,0,0,0,0
879,52740,1,0,0,0,0
880,52800,1,0,0,0,0
881,52860,1,0,0,0,0
882,52920,1,0,0,0,0
883,52980,1,0,0,0,0
884,53040,1,0,0,0,0
885,53100,1,0,0,0,0
886,53160,1,0,0,0,0
887,53220,1,0,0,0,0
888,53280,1,0,0,0,0
889,53340,1,0,0,0,0
890,53400,1,0,0,0,0
891,53460,1,0,0,0,0
892,53520,1,0,0,0,0
893,53580,1,0,0,0,0
894,53640,1,0,0,0,0
895,53700,1,0,0,0,0
896,53760,1,0,0,0,0
897,53820,1,0,0,0,0
898,53880,1,0,0,0,0
899,53940,1,0,0,0,0
900,54000,1,0,0,0,0
901,54060,1,0,0,0,0
902,54120,1,0,0,0,0
903,54180,1,0,0,0,0
904,54240,1,0,0,0,0
905,54300,1,0,0,0,0
906,54360,1,0,0,0,0
907,54420,1,0,0,0,0
908,54480,1,0,0,0,0
909,54540,1,0,0,0,0
910,54600,1,0,0,0,0
911,54660,1,0,0,0,0
912,54720,1,0,0,0,0
913,54780,1,0,0,0,0
914,54840,1,0,0,0,0
915,54900,1,0,1296,1296,0
916,54960,1,0,1301,1301,0
917,55020,1,878.454,1301,1301,0
918,55080,1,935.136,1301,1301,0
919,55140,1,991.438,1301,1301,0
920,55200,1,1047.11,1301,1301,0
921,55260,1,1101.9,1301,1301,0
922,55320,1,1155.56,1301,1301,0
923,55380,1,1207.87,1301,1301,0
924,55440,1,1258.57,1301,1301,0
925,55500,1,1307.45,1301,1301,11.4469
926,55560,1,1354.28,1301,1301,58.2824
927,55620,1,1398.87,1301,1301,102.866
928,55680,1,1441,1301,1301,144.998
929,55740,1,1480.49,1301,1301,184.491
930,55800,1,1517.17,1301,1301,221.169
931,55860,1,1550.87,1301,1301,254.867
932,55920,1,1581.43,1301,1301,285.434
933,55980,1,1608.74,1301,1301,312.736
934,56040,1,1632.65,1301,1301,336.648
935,56100,1,1653.07,1301,1301,357.066
936,56160,1,1669.9,1301,1301,373.897
937,56220,1,1683.07,1301,1301,387.066
938,56280,1,1692.52,1301,1301,396.515
939,56340,1,1698.2,1301,1301,402.202
940,56400,1,1700.1,1301,1301,404.1
941,56460,1,1698.2,1301,1301,402.202
942,56520,1,1692.52,1301,1301,396.515
943,56580,1,1683.07,1301,1301,387.066
944,56640,1,1669.9,1301,1301,373.897
945,56700,1,1653.07,1301,1301,357.066
946,56760,1,1632.65,1301,1301,336.648
947,56820,1,1608.74,1301,1301,312.736
948,56880,1,1581.43,1301,1301,285.434
949,56940,1,1550.87,1301,1301,254.867
950,57000,1,1517.17,1301,1301,221.169
951,57060,1,1480.49,1301,1301,184.491
952,57120,1,1441,1301,1301,144.998
953,57180,1,1398.87,1301,1301,102.866
954,57240,1,1354.28,1301,1301,58.2824
955,57300,1,1307.45,1301,1301,11.4469
956,57360,1,1258.57,1301,1301,0
957,57420,1,1207.87,1301,1301,0
958,57480,1,1155.56,1301,1301,0
959,57540,1,1101.9,1301,1301,0
960,57600,1,1047.11,1301,1301,0
961,57660,1,991.438,1301,1301,0
962,57720,1,935.136,1301,1301,0
963,57780,1,878.454,1301,1301,0
964,57840,1,0,1301,1301,0
965,57900,1,0,1301,1301,0
966,57960,1,0,1301,1041.02,0
967,58020,1,0,1301,0,0
968,58080,1,0,1301,0,0
969,58140,1,0,1301,0,0
970,58200,1,0,1301,0,0
971,58260,1,0,5,0,0
972,58320,1,0,0,0,0
973,58380,1,0,0,0,0
974,58440,1,0,0,0,0
975,58500,1,0,0,0,0
976,58560,1,0,0,0,0
977,58620,1,0,0,0,0
978,58680,1,0,0,0,0
979,58740,1,0,0,0,0
980,58800,1,0,0,0,0
981,58860,1,0,0,0,0
982,58920,1,0,0,0,0
983,58980,1,0,0,0,0
984,59040,1,0,0,0,0
985,59100,1,0,0,0,0
986,59160,1,0,0,0,0
987,59220,1,0,0,0,0
988,59280,1,0,0,0,0
989,59340,1,0,0,0,0
990,59400,1,0,0,0,0
991,59460,1,0,0,0,0
992,59520,1,0,0,0,0
993,59580,1,0,0,0,0
994,59640,1,0,0,0,0
995,59700,1,0,0,0,0
996,59760,1,0,0,0,0
997,59820,1,0,0,0,0
998,59880,1,0,0,0,0
999,59940,1,0,0,0,0
1000,60000,1,0,0,0,0
